tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,45,201458,8,,Victoria Azarenka,R,180,BLR,25.01026694,11,3493,201586,,Q,Heather Watson,R,170,GBR,22.20944559,57,970,6-2 6-4,3,R16,,3,2,51,39,29,3,,2,4,4,5,68,43,24,10,,1,6
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,46,201474,3,,Agnieszka Radwanska,R,170,POL,25.41273101,5,5120,201513,,,Sabine Lisicki,R,178,GER,24.86516085,29,1427,6-1 3-6 6-3,3,R16,,1,2,74,46,31,15,,0,3,4,7,77,43,26,14,,1,6
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,47,201535,,Q,Coco Vandeweghe,R,185,USA,22.66119097,51,1060,201347,7,,Jelena Jankovic,R,177,SRB,29.42915811,9,3900,7-6(8) 2-6 7-5,3,R16,,10,9,113,65,43,20,,10,16,3,5,106,69,42,19,,7,12
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,48,201505,,,Ekaterina Makarova,L,178,RUS,26.15742642,19,2360,201520,2,,Petra Kvitova,L,183,CZE,24.40793977,4,6050,6-4 1-6 6-2,3,R16,,4,1,85,54,39,14,,6,8,7,8,101,54,39,20,,6,9
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,49,200033,1,,Serena Williams,R,175,USA,32.85420945,1,9700,201496,11,,Caroline Wozniacki,R,177,DEN,24.06570842,13,3050,4-6 7-5 7-5,3,QF,,15,7,96,57,40,20,,2,6,2,4,120,78,51,18,,6,11
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,50,200748,,,Venus Williams,R,185,USA,34.13004791,26,1825,201521,14,,Carla Suarez Navarro,R,162,ESP,25.91649555,16,2695,4-6 6-2 6-3,3,QF,,3,8,82,44,31,17,,7,12,2,9,102,60,33,17,,9,16
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,51,201474,3,,Agnieszka Radwanska,R,170,POL,25.41273101,5,5120,201458,8,,Victoria Azarenka,R,180,BLR,25.01026694,11,3493,6-2 6-2,3,QF,,2,0,43,28,19,8,,1,3,0,4,45,29,14,2,,3,9
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,52,201505,,,Ekaterina Makarova,L,178,RUS,26.15742642,19,2360,201535,,Q,Coco Vandeweghe,R,185,USA,22.66119097,51,1060,6-1 4-6 6-1,3,QF,,2,1,73,48,38,15,,5,6,10,8,84,40,31,14,,8,13
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,53,200748,,,Venus Williams,R,185,USA,34.13004791,26,1825,200033,1,,Serena Williams,R,175,USA,32.85420945,1,9700,6-7(2) 6-2 6-3,3,SF,,6,2,86,49,38,21,,2,3,19,9,87,49,40,14,,4,8
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,54,201474,3,,Agnieszka Radwanska,R,170,POL,25.41273101,5,5120,201505,,,Ekaterina Makarova,L,178,RUS,26.15742642,19,2360,7-6(1) 7-6(3),3,SF,,2,0,77,47,31,20,,3,5,1,1,97,65,41,15,,6,8
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,20140804,55,201474,3,,Agnieszka Radwanska,R,170,POL,25.41273101,5,5120,200748,,,Venus Williams,R,185,USA,34.13004791,26,1825,6-4 6-2,3,F,,3,2,59,41,27,10,,8,10,1,6,49,23,15,7,,1,6
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,1,201325,,,Samantha Stosur,R,172,AUS,30.36550308,22,1985,201478,,Q,Varvara Lepchenko,L,180,USA,28.22450376,49,1047,6-2 7-5,3,R64,,3,6,61,35,26,10,,7,10,2,3,67,40,17,14,,6,12
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,2,203501,,Q,Taylor Townsend,L,,USA,18.31895962,125,468,201344,,,Klara Koukalova,R,166,CZE,32.45995893,36,1345,6-3 4-6 7-5,3,R64,,2,2,108,76,44,13,,14,21,3,8,107,51,30,22,,9,18
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,3,201355,13,,Flavia Pennetta,R,172,ITA,32.45722108,14,2970,201541,,Q,Chanelle Scheepers,R,,RSA,30.41204654,76,775,6-3 6-7(3) 6-2,3,R64,,5,3,87,51,36,17,,4,8,1,10,83,53,31,12,,2,10
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,10,201496,12,,Caroline Wozniacki,R,177,DEN,24.08487337,12,3130,201517,,,Magdalena Rybarikova,R,180,SVK,25.85078713,56,960,6-2 6-3,3,R64,,0,1,49,35,26,7,,2,4,0,1,65,36,18,12,,8,13
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,11,201533,,,Shuai Zhang,R,,CHN,25.5523614,31,1392,201586,,Q,Heather Watson,R,170,GBR,22.22861054,46,1085,6-3 2-6 7-5,3,R64,,1,3,85,49,26,18,,2,9,1,8,80,38,23,16,,0,7
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,15,201421,9,,Ana Ivanovic,R,183,SRB,26.76249144,11,3605,201514,,,Sorana Cirstea,R,176,ROU,24.3449692,80,692,6-1 7-5,3,R64,,2,0,49,30,21,11,,0,2,2,2,52,30,13,11,,4,9
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,17,201426,,Q,Pauline Parmentier,R,175,FRA,28.52566735,81,688,201348,,,Casey Dellacqua,L,,AUS,29.49486653,30,1440,7-6(4) 6-2,3,R64,,1,4,71,44,29,14,,5,7,0,6,62,31,19,15,,2,6
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,18,202494,,,Elina Svitolina,R,174,UKR,19.91238877,39,1270,201616,,WC,Lauren Davis,R,157,USA,20.83778234,48,1070,6-3 6-2,3,R64,,3,3,59,29,21,19,,4,4,1,6,70,35,22,14,,8,12
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,19,201619,,,Madison Keys,R,178,USA,19.47980835,28,1575,201427,,,Alize Cornet,R,173,FRA,24.55030801,23,1940,6-2 6-4,3,R64,,2,0,64,35,24,16,,2,3,1,2,61,37,22,12,,4,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,20,201498,,Q,Karin Knapp,R,180,ITA,27.1211499,74,775,202505,,WC,Belinda Bencic,R,,SUI,17.42094456,59,903,6-2 7-6(1),3,R64,,7,5,76,41,31,16,,8,11,0,4,64,37,17,13,,4,9
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,21,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,23.10746064,25,1880,201495,11,,Dominika Cibulkova,R,161,SVK,25.26488706,13,3002,6-3 6-3,3,R64,,1,6,44,22,16,10,,0,3,1,4,48,28,13,7,,2,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,24,201465,,,Kirsten Flipkens,R,165,BEL,28.58316222,54,986,201555,,Q,Polona Hercog,R,182,SLO,23.55646817,70,806,6-3 6-2,3,R64,,0,0,60,38,24,13,,1,3,0,2,57,31,18,8,,3,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,25,200033,1,,Serena Williams,R,175,USA,32.8733744,1,9150,201325,,,Samantha Stosur,R,172,AUS,30.36550308,22,1985,7-6(7) 7-6(7),3,R32,,12,6,85,45,35,24,,1,1,7,5,88,52,41,16,,1,1
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,26,201355,13,,Flavia Pennetta,R,172,ITA,32.45722108,14,2970,203501,,Q,Taylor Townsend,L,,USA,18.31895962,125,468,6-4 6-3,3,R32,,2,7,77,35,23,20,,7,10,2,5,79,52,29,8,,10,16
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,27,201585,,,Sloane Stephens,R,170,USA,21.39356605,21,1985,201366,,,Barbora Zahlavova Strycova,R,164,CZE,28.37234771,33,1361,7-5 6-1,3,R32,,0,2,45,32,26,6,,0,2,0,1,63,41,18,10,,2,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,28,201347,8,,Jelena Jankovic,R,177,SRB,29.44832307,9,3900,202470,,Q,Annika Beck,R,170,GER,20.48186174,66,856,6-1 7-6(0),3,R32,,8,3,69,41,29,12,,5,8,0,5,57,46,24,2,,4,9
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,29,201474,4,,Agnieszka Radwanska,R,170,POL,25.43189596,5,5625,201597,,,Kurumi Nara,R,,JPN,22.6146475,34,1358,6-2 6-2,3,R32,,2,1,60,40,27,11,,5,6,0,2,54,43,21,2,,3,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,30,201513,,,Sabine Lisicki,R,178,GER,24.8843258,29,1531,201506,14,,Sara Errani,R,164,ITA,27.28542094,15,2910,6-4 2-6 7-6(2),3,R32,,6,18,128,76,46,16,,8,17,1,5,137,110,58,10,,13,21
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,32,201493,6,,Angelique Kerber,L,173,GER,26.56262834,7,4570,201505,,,Ekaterina Makarova,L,178,RUS,26.17659138,18,2640,6-4 6-1,3,R32,,1,4,65,48,34,5,,6,8,1,1,62,44,23,5,,10,15
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,33,201320,,,Svetlana Kuznetsova,R,174,RUS,29.12251882,24,1906,202446,7,,Eugenie Bouchard,R,,CAN,20.45722108,8,4450,6-4 3-6 6-2,3,R32,,2,4,81,51,36,17,,2,4,4,4,91,57,37,17,,5,9
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,34,201421,9,,Ana Ivanovic,R,183,SRB,26.76249144,11,3605,201539,,WC,Christina Mchale,R,170,USA,22.25051335,45,1088,6-4 6-0,3,R32,,4,0,48,24,14,16,,1,3,0,9,60,34,20,5,,7,13
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,35,201521,15,,Carla Suarez Navarro,R,162,ESP,25.93566051,16,2785,201426,,Q,Pauline Parmentier,R,175,FRA,28.52566735,81,688,6-3 7-5,3,R32,,0,1,61,49,35,6,,2,4,1,4,68,37,21,15,,5,9
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,36,202494,,,Elina Svitolina,R,174,UKR,19.91238877,39,1270,201520,3,,Petra Kvitova,L,183,CZE,24.42710472,4,5930,6-2 7-6(2),3,R32,,3,1,67,35,24,18,,9,12,2,9,74,39,25,13,,8,13
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,38,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,23.10746064,25,1880,201498,,Q,Karin Knapp,R,180,ITA,27.1211499,74,775,6-1 6-3,3,R32,,1,8,73,38,23,18,,11,13,2,7,52,29,14,7,,2,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,39,201425,16,,Lucie Safarova,L,177,CZE,27.51540041,17,2750,201610,,Q,Zarina Diyas,R,,KAZ,20.81314168,52,1007,6-4 6-2,3,R32,,6,2,65,36,26,15,,4,5,1,5,53,33,20,6,,0,4
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,40,201594,2,,Simona Halep,R,168,ROU,22.87200548,2,6785,201465,,,Kirsten Flipkens,R,165,BEL,28.58316222,54,986,6-4 6-2,3,R32,,0,1,60,33,21,16,,7,9,0,1,74,35,20,17,,10,15
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,41,200033,1,,Serena Williams,R,175,USA,32.8733744,1,9150,201355,13,,Flavia Pennetta,R,172,ITA,32.45722108,14,2970,6-2 6-2,3,R16,,8,3,48,32,22,8,,4,5,3,3,59,32,18,10,,8,13
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,42,201347,8,,Jelena Jankovic,R,177,SRB,29.44832307,9,3900,201585,,,Sloane Stephens,R,170,USA,21.39356605,21,1985,7-6(4) 6-4,3,R16,,1,3,94,59,36,18,,9,11,1,2,81,56,34,12,,5,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,43,201474,4,,Agnieszka Radwanska,R,170,POL,25.43189596,5,5625,201513,,,Sabine Lisicki,R,178,GER,24.8843258,29,1531,6-1 6-1,3,R16,,1,2,34,21,18,7,,1,2,3,7,48,23,12,5,,5,11
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,44,201496,12,,Caroline Wozniacki,R,177,DEN,24.08487337,12,3130,201493,6,,Angelique Kerber,L,173,GER,26.56262834,7,4570,7-5 6-2,3,R16,,2,1,62,39,24,15,,7,9,0,2,59,47,23,5,,4,9
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,45,201421,9,,Ana Ivanovic,R,183,SRB,26.76249144,11,3605,201320,,,Svetlana Kuznetsova,R,174,RUS,29.12251882,24,1906,6-2 2-6 6-3,3,R16,,4,7,83,42,24,21,,8,13,5,5,90,49,25,20,,5,11
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,46,202494,,,Elina Svitolina,R,174,UKR,19.91238877,39,1270,201521,15,,Carla Suarez Navarro,R,162,ESP,25.93566051,16,2785,4-6 6-4 6-4,3,R16,,2,2,105,80,55,7,,6,10,2,1,86,58,36,16,,3,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,47,201345,5,,Maria Sharapova,R,,RUS,27.31279945,6,4986,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,23.10746064,25,1880,6-4 7-6(2),3,R16,,7,7,64,41,30,10,,3,7,4,11,88,48,29,14,,11,16
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,48,201594,2,,Simona Halep,R,168,ROU,22.87200548,2,6785,201425,16,,Lucie Safarova,L,177,CZE,27.51540041,17,2750,6-4 7-5,3,R16,,5,6,68,36,23,19,,3,5,2,3,59,33,23,9,,3,7
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,49,200033,1,,Serena Williams,R,175,USA,32.8733744,1,9150,201347,8,,Jelena Jankovic,R,177,SRB,29.44832307,9,3900,6-1 6-3,3,QF,,7,4,44,25,23,9,,2,3,0,3,49,27,14,10,,3,8
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,50,201496,12,,Caroline Wozniacki,R,177,DEN,24.08487337,12,3130,201474,4,,Agnieszka Radwanska,R,170,POL,25.43189596,5,5625,6-4 7-6(5),3,QF,,5,1,68,45,26,14,,0,3,5,2,70,46,27,11,,3,7
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,51,201421,9,,Ana Ivanovic,R,183,SRB,26.76249144,11,3605,202494,,,Elina Svitolina,R,174,UKR,19.91238877,39,1270,6-2 6-3,3,QF,,4,1,47,28,22,10,,3,5,1,3,49,27,16,7,,5,10
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,52,201345,5,,Maria Sharapova,R,,RUS,27.31279945,6,4986,201594,2,,Simona Halep,R,168,ROU,22.87200548,2,6785,3-6 6-4 6-4,3,QF,,1,11,97,59,37,12,,2,10,4,4,83,48,22,16,,2,10
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,53,200033,1,,Serena Williams,R,175,USA,32.8733744,1,9150,201496,12,,Caroline Wozniacki,R,177,DEN,24.08487337,12,3130,2-6 6-2 6-4,3,SF,,7,4,70,41,24,12,,3,10,0,8,78,45,24,11,,4,12
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,54,201421,9,,Ana Ivanovic,R,183,SRB,26.76249144,11,3605,201345,5,,Maria Sharapova,R,,RUS,27.31279945,6,4986,6-2 5-7 7-5,3,SF,,3,6,109,66,41,20,,4,10,2,9,103,65,39,14,,7,15
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,55,200033,1,,Serena Williams,R,175,USA,32.8733744,1,9150,201421,9,,Ana Ivanovic,R,183,SRB,26.76249144,11,3605,6-4 6-1,3,F,,12,3,55,30,24,13,,3,4,1,4,48,28,14,8,,3,7
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,1,201517,,,Magdalena Rybarikova,R,180,SVK,25.86995209,68,836,201562,,Q,Silvia Soler Espinosa,R,,ESP,26.74606434,71,790,6-4 6-3,3,R32,,5,1,53,32,23,15,,4,5,2,1,74,42,22,18,,4,8
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,2,201590,,,Alison Riske,U,,USA,24.12594114,44,1097,201348,,,Casey Dellacqua,L,,AUS,29.51403149,30,1441,6-1 6-4,3,R32,,0,2,52,34,24,12,,1,2,3,4,59,31,19,12,,3,7
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,3,201355,6,,Flavia Pennetta,R,172,ITA,32.47638604,12,3074,201344,,,Klara Koukalova,R,166,CZE,32.47912389,37,1345,6-1 6-3,3,R32,,5,2,47,26,21,13,,4,5,1,4,60,32,19,9,,6,11
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,4,201496,4,,Caroline Wozniacki,R,177,DEN,24.10403833,11,3255,201490,,Q,Timea Bacsinszky,R,,SUI,25.19370294,78,732,4-6 6-1 6-2,3,R32,,1,2,80,56,38,9,,4,8,0,3,87,58,30,11,,4,11
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,5,202429,,,Camila Giorgi,R,168,ITA,22.63381246,38,1282,201535,,,Coco Vandeweghe,R,185,USA,22.69952088,39,1279,6-3 6-1,3,R32,,4,6,41,16,14,14,,0,1,7,6,54,26,14,10,,3,8
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,6,201397,,Q,Shuai Peng,R,173,CHN,28.60780287,40,1175,202494,,,Elina Svitolina,R,174,UKR,19.93155373,34,1405,6-4 6-3,3,R32,,2,4,65,39,27,9,,7,11,2,2,84,44,21,19,,8,14
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,7,202469,,,Garbine Muguruza,R,182,ESP,20.85968515,26,1694,201506,7,,Sara Errani,R,164,ITA,27.3045859,14,2885,6-2 3-6 6-1,3,R32,,2,3,85,53,34,18,,7,10,0,0,67,57,29,5,,1,7
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,8,201492,,WC,Andrea Petkovic,R,180,GER,26.94045175,19,2400,201495,5,WC,Dominika Cibulkova,R,161,SVK,25.28405202,13,3002,7-6(2) 6-3,3,R32,,1,2,74,46,26,15,,3,7,0,10,80,47,24,15,,6,11
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,9,201465,,WC,Kirsten Flipkens,R,165,BEL,28.60232717,47,1045,201595,,Q,Misaki Doi,L,159,JPN,23.3045859,91,639,6-3 4-6 6-2,3,R32,,6,2,77,46,35,19,,2,4,0,4,98,66,41,14,,11,15
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,10,201325,,WC,Samantha Stosur,R,172,AUS,30.38466804,25,1920,201597,,,Kurumi Nara,R,,JPN,22.63381246,32,1412,7-6(5) 6-7(10) 6-2,3,R32,,9,7,119,68,45,27,,6,11,4,6,107,68,43,16,,4,11
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,11,202446,3,,Eugenie Bouchard,R,,CAN,20.47638604,8,4368,201587,,,Bojana Jovanovski,R,175,SRB,22.63107461,35,1380,6-1 6-1,3,R32,,4,2,42,29,19,9,,5,6,0,7,46,24,13,2,,5,11
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,12,201614,,LL,Caroline Garcia,R,,FRA,20.83778234,42,1150,201593,,Q,Irina Camelia Begu,R,181,ROU,23.97809719,60,898,7-6(4) 7-6(4),3,R32,,4,5,88,56,39,20,,7,9,5,3,90,56,40,17,,6,8
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,13,201366,,,Barbora Zahlavova Strycova,R,164,CZE,28.39151266,31,1419,202505,,Q,Belinda Bencic,R,,SUI,17.44010951,59,903,6-4 5-7 6-3,3,R32,,9,8,126,67,39,28,,11,17,1,8,129,72,41,27,,15,22
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,14,201505,,,Ekaterina Makarova,L,178,RUS,26.19575633,18,2630,201311,,,Roberta Vinci,R,163,ITA,31.49623546,29,1492,6-3 6-3,3,R32,,1,0,59,36,25,11,,4,6,3,1,58,33,17,11,,8,13
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,15,201517,,,Magdalena Rybarikova,R,180,SVK,25.86995209,68,836,201594,1,,Simona Halep,R,168,ROU,22.89117043,2,6750,6-2 4-6 6-3,3,R16,,6,2,104,64,39,20,,10,14,1,4,81,53,29,12,,1,7
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,16,201590,,,Alison Riske,U,,USA,24.12594114,44,1097,201355,6,,Flavia Pennetta,R,172,ITA,32.47638604,12,3074,6-1 7-6(3),3,R16,,8,3,71,45,31,11,,5,7,3,5,66,37,21,11,,0,5
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,17,202429,,,Camila Giorgi,R,168,ITA,22.63381246,38,1282,201496,4,,Caroline Wozniacki,R,177,DEN,24.10403833,11,3255,6-4 6-2,3,R16,,2,3,52,30,23,16,,2,2,3,1,63,37,21,13,,5,8
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,18,202469,,,Garbine Muguruza,R,182,ESP,20.85968515,26,1694,201397,,Q,Shuai Peng,R,173,CHN,28.60780287,40,1175,6-2 3-6 6-3,3,R16,,2,6,74,45,33,16,,0,2,3,6,84,56,35,14,,4,8
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,19,201465,,WC,Kirsten Flipkens,R,165,BEL,28.60232717,47,1045,201492,,WC,Andrea Petkovic,R,180,GER,26.94045175,19,2400,4-6 7-6(4) 7-6(6),3,R16,,5,4,134,76,49,28,,7,12,1,6,139,95,60,19,,6,10
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,20,201325,,WC,Samantha Stosur,R,172,AUS,30.38466804,25,1920,202446,3,,Eugenie Bouchard,R,,CAN,20.47638604,8,4368,6-2 6-2,3,R16,,6,4,54,33,26,11,,4,4,3,7,64,41,21,10,,6,10
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,21,201366,,,Barbora Zahlavova Strycova,R,164,CZE,28.39151266,31,1419,201614,,LL,Caroline Garcia,R,,FRA,20.83778234,42,1150,7-5 6-2,3,R16,,2,2,89,41,29,25,,12,13,2,3,54,28,19,12,,1,5
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,22,201520,2,,Petra Kvitova,L,183,CZE,24.44626968,4,5806,201505,,,Ekaterina Makarova,L,178,RUS,26.19575633,18,2630,6-2 6-1,3,R16,,5,1,39,28,20,9,,1,2,0,1,45,31,14,4,,5,10
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,23,201517,,,Magdalena Rybarikova,R,180,SVK,25.86995209,68,836,201590,,,Alison Riske,U,,USA,24.12594114,44,1097,7-5 0-6 6-4,3,QF,,3,3,118,78,44,14,,8,15,1,6,81,56,35,13,,2,8
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,24,202429,,,Camila Giorgi,R,168,ITA,22.63381246,38,1282,202469,,,Garbine Muguruza,R,182,ESP,20.85968515,26,1694,6-4 6-7(4) 6-2,3,QF,,6,19,100,46,30,23,,8,14,2,4,102,69,34,15,,10,19
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,25,201325,,WC,Samantha Stosur,R,172,AUS,30.38466804,25,1920,201465,,WC,Kirsten Flipkens,R,165,BEL,28.60232717,47,1045,6-3 4-6 6-3,3,QF,,7,2,67,46,38,15,,0,1,3,5,89,59,40,15,,4,7
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,26,201520,2,,Petra Kvitova,L,183,CZE,24.44626968,4,5806,201366,,,Barbora Zahlavova Strycova,R,164,CZE,28.39151266,31,1419,6-4 6-1,3,QF,,1,1,48,32,25,9,,1,2,1,3,47,30,20,4,,1,5
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,27,201517,,,Magdalena Rybarikova,R,180,SVK,25.86995209,68,836,202429,,,Camila Giorgi,R,168,ITA,22.63381246,38,1282,6-2 6-4,3,SF,,7,1,71,48,37,9,,11,11,2,7,58,33,22,11,,2,5
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,28,201520,2,,Petra Kvitova,L,183,CZE,24.44626968,4,5806,201325,,WC,Samantha Stosur,R,172,AUS,30.38466804,25,1920,6-3 6-1,3,SF,,11,3,51,33,25,11,,4,4,0,3,64,38,18,13,,6,10
2014-W-PR-USA-04A-2014,New Haven,Hard,30,P,20140818,29,201520,2,,Petra Kvitova,L,183,CZE,24.44626968,4,5806,201517,,,Magdalena Rybarikova,R,180,SVK,25.86995209,68,836,6-4 6-2,3,F,,3,3,47,33,28,6,,1,2,0,1,55,31,20,9,,4,8
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,1,200033,1,,Serena Williams,R,175,USA,32.91170431,1,9430,203501,,WC,Taylor Townsend,L,,USA,18.35728953,103,558,6-3 6-1,3,R128,,1,0,37,24,21,11,,0,0,2,5,52,31,19,7,,1,5
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,2,201447,,,Vania King,R,165,USA,25.47843943,81,700,201212,,,Francesca Schiavone,R,166,ITA,34.17111567,77,745,6-3 3-6 6-3,3,R128,,0,2,82,47,32,17,,1,5,7,5,76,45,30,13,,4,9
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,3,201478,,,Varvara Lepchenko,L,180,USA,28.26283368,52,1007,202421,,,Alison Van Uytvanck,U,,BEL,20.41615332,83,672,7-5 6-2,3,R128,,1,3,53,40,33,7,,2,3,1,3,80,49,34,9,,8,12
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,4,201621,,,Mona Barthel,R,185,GER,24.12320329,53,991,201533,32,,Shuai Zhang,R,,CHN,25.59069131,34,1412,6-1 6-2,3,R128,,2,2,49,36,28,6,,0,0,1,0,52,34,19,6,,6,10
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,5,201325,24,,Samantha Stosur,R,172,AUS,30.40383299,21,2045,201616,,,Lauren Davis,R,157,USA,20.87611225,49,1030,6-1 6-4,3,R128,,1,0,58,32,23,16,,2,3,2,4,50,25,14,10,,2,6
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,6,201466,,,Kaia Kanepi,R,181,EST,29.2073922,50,1030,201426,,,Pauline Parmentier,R,175,FRA,28.56399726,74,771,7-6(3) 3-6 6-1,3,R128,,4,8,79,47,33,17,,1,4,2,8,102,55,37,21,,5,9
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,20140825,7,201535,,,Coco Vandeweghe,R,185,USA,22.71868583,38,1279,202499,,,Donna Vekic,R,,CRO,18.15742642,79,715,2-6 6-3 6-1,3,R128,,8,3,69,36,30,17,,3,5,7,7,86,44,28,19,,7,11
